,tempe_D,,,front,,,tempe_G,,,occiput,,,epaule_D,,,dos,,,coude_D,,,poignet_int_D,,,poignet_ext_D,,,epaule_G,,,coude_G,,,poignet_int_G,,,poignet_ext_G,,,sternum,,,hanche_D,,,hanche_G,,,femur_D,,,femur_G,,,genoux_ext_D,,,genoux_ext_G,,,genoux_int_G,,,genoux_int_D,,,tibias_D,,,tibias_G,,,cheville_ext_G,,,cheville_ext_D,,,cheville_int_D,,,cheville_int_G,,,orteil_G,,,talon_G,,,orteil_D,,,talon_D,,
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
824,509.653412,305.164978,1684.616577,428.03479,427.388763,1741.607666,337.672607,363.484161,1698.302246,394.045013,233.91507,1654.327515,622.34137,260.203613,1449.341919,420.675995,159.886597,1412.908691,755.296021,343.32431,1145.682861,654.697388,568.037415,1265.101074,587.564148,442.285889,1332.183472,228.627014,222.861786,1459.603882,71.592506,302.228699,1150.56311,165.475647,537.792603,1247.171509,206.980423,420.085083,1347.783813,410.705292,373.408173,1312.346436,570.487366,247.820236,1058.284424,285.522003,250.812149,1048.50354,628.38147,278.7229,801.617493,198.773392,276.361481,720.837341,616.986755,376.005676,529.988831,205.914322,333.192719,543.100037,304.7117,363.506561,519.990112,509.61142,381.048218,520.088013,641.463135,335.655548,428.51886,157.474319,277.820953,345.598083,158.072372,221.213165,100.515854,621.141296,216.78714,124.763176,554.625488,225.043488,112.458748,241.469604,246.508179,103.960487,165.628784,425.409698,49.237183,202.390198,148.864792,38.86367,626.290283,432.883667,51.148727,580.468079,159.83609,47.46846
825,509.562775,304.640106,1686.369995,427.995056,426.836029,1743.448975,337.506775,362.848358,1699.96228,393.768951,233.546936,1655.971558,621.834473,259.619965,1450.581665,420.007599,160.042267,1413.841553,754.201904,342.445404,1146.379517,654.168518,567.484131,1265.805664,587.373047,441.920837,1333.546021,228.330261,222.664185,1460.944336,71.920349,300.915771,1151.599976,164.630707,536.928223,1247.955811,206.133209,419.853699,1349.240601,410.124542,374.039642,1314.50354,569.84082,249.410492,1059.647339,284.965363,252.405762,1049.477051,628.094421,279.307556,802.68103,198.51532,277.126862,721.362488,616.50415,374.726349,530.327576,205.767136,332.558258,543.435669,304.76355,362.642395,520.070435,509.39212,379.993835,520.029419,640.99292,334.672089,428.769104,157.423981,277.228577,345.855499,157.97998,221.133667,100.605293,620.968506,216.321426,124.621483,554.90448,225.029007,112.130997,241.45723,246.42865,103.927208,165.619476,425.413544,49.201252,202.371643,148.880112,38.856834,626.302246,432.90033,51.147205,580.53009,159.937561,47.435738
826,509.381165,303.929688,1687.939331,427.900635,426.427979,1745.261475,337.43576,362.385986,1701.765137,393.481079,232.990753,1657.622437,621.578735,259.226135,1451.689941,419.159149,160.461639,1414.869751,753.186279,341.365387,1147.049805,653.722717,566.949402,1266.44397,587.124817,441.546082,1334.469482,228.141373,222.699661,1462.37854,72.066772,299.80011,1152.556885,164.13327,536.533875,1248.568848,205.158218,419.368103,1350.181396,409.498688,374.855896,1316.345215,569.292297,250.914825,1060.874634,284.385406,254.50058,1050.677368,627.193481,280.218933,803.127869,198.182526,278.16214,721.967651,615.964355,373.675598,531.218445,205.745514,331.898499,543.653931,304.702698,361.806061,520.021484,508.896393,379.141022,520.545654,640.458191,333.060883,429.535217,157.312119,276.74173,346.10553,157.959869,221.018463,100.643761,620.862976,216.028976,124.679893,554.765564,224.752457,112.641899,241.448334,246.389496,103.934288,165.627884,425.416565,49.216724,202.332397,148.797791,38.970406,626.32251,432.914063,51.123173,580.551025,159.949707,47.484734
827,509.050446,303.402954,1689.496704,427.832611,425.939453,1746.834106,337.328186,361.973877,1703.613403,393.198792,232.609482,1659.278442,621.346497,259.042084,1452.535645,418.806732,160.620697,1415.995605,752.334106,340.357178,1147.866699,653.442322,566.361816,1267.082031,586.825012,441.254517,1335.655273,227.762939,222.551178,1463.655884,72.426338,298.66037,1153.498169,163.596725,535.897034,1249.198853,204.01091,419.382416,1351.570923,409.188629,375.633728,1318.165161,568.690186,252.392166,1062.044678,283.474884,256.706787,1051.844482,626.554626,281.052612,803.757202,197.937103,278.821442,722.346313,615.572632,373.432983,531.470032,206.041519,331.067963,543.718811,304.391693,360.946472,520.162415,508.385468,378.273468,520.644897,640.299988,332.487427,429.980316,157.188766,276.268127,346.293335,157.773483,220.877792,100.80619,620.725586,215.879807,124.731262,554.880005,224.93898,112.12159,241.404221,246.296204,103.855736,165.316559,425.622284,49.570019,202.282623,148.842667,39.067875,626.324341,432.918243,51.113987,580.558655,159.912018,47.533817
828,508.531433,303.49295,1690.927124,427.605774,425.364746,1748.405151,337.13797,361.641937,1705.004517,392.789825,232.317444,1660.563721,621.138489,258.5224,1453.725342,418.34079,160.904907,1416.912476,751.283081,339.476318,1148.568726,653.004761,565.876404,1267.88916,586.677734,440.649109,1336.864502,227.257263,222.489822,1464.921875,72.489746,297.787598,1154.346924,162.826309,534.996765,1249.887085,203.281418,419.096863,1352.68457,408.732697,376.297699,1319.779663,568.006531,254.043625,1063.340942,282.616425,258.592896,1052.679565,626.178955,281.375305,804.537964,197.687683,279.644409,722.825195,614.551697,371.791473,531.601135,206.124176,330.389648,544.009338,304.050781,360.544678,520.406616,507.770844,377.860809,521.035645,639.878723,331.443604,430.093842,157.153275,275.934082,346.442017,157.766022,220.828751,100.770111,620.312805,215.654968,124.667511,554.991028,224.662613,112.357658,241.422302,246.333069,103.916504,165.284286,425.613617,49.547241,202.339615,148.810883,38.958401,626.322388,432.920288,51.113121,580.591553,159.903366,47.623497
829,508.297699,302.859711,1692.2229,427.541901,424.861786,1750.060059,336.750641,361.211975,1706.725952,392.491486,231.917267,1662.24585,620.753784,258.312561,1454.795654,417.629761,161.111725,1417.885742,750.505676,339.015839,1149.148682,652.919128,565.284363,1268.492065,586.303345,440.251923,1337.669312,226.753174,222.43071,1466.028931,72.83548,296.691895,1155.211426,162.324219,534.492126,1250.549316,202.252289,418.648865,1353.658447,408.562012,376.723877,1321.471313,567.503235,255.405319,1064.261719,282.082428,260.461304,1053.877197,625.850037,281.592316,805.567749,197.372894,280.348816,723.310486,613.928345,371.103241,531.96167,205.840805,329.683258,544.49231,303.739563,360.452698,521.09613,507.545837,376.725464,521.489685,639.289429,330.110992,430.747864,157.152557,275.40683,346.645233,157.565781,220.681992,101.041603,620.443787,215.651337,124.788223,554.882874,224.69162,112.034203,241.578476,246.221237,104.054565,165.606674,425.511292,49.146828,202.331772,148.836319,38.946278,626.324097,432.918243,51.114197,580.596375,159.947693,47.584465
830,508.136566,302.193298,1693.920532,427.441772,424.602509,1751.65918,336.757202,361.005585,1708.348022,392.140167,231.496216,1663.550171,620.495789,258.007263,1455.662231,416.934113,161.523727,1418.911133,749.407776,338.351288,1149.701294,652.738403,564.640442,1269.273438,585.938354,440.089508,1338.656616,226.671341,222.419617,1467.188232,73.090622,295.681793,1155.936523,161.401047,533.763977,1251.223633,201.691696,418.226837,1354.526489,408.36261,377.043121,1322.742188,567.094727,256.960968,1065.317261,281.558472,261.959991,1054.632324,624.747864,283.264404,805.392639,197.046997,281.073639,723.754333,613.37085,369.036316,532.612427,205.917053,328.859222,544.702454,303.319397,360.060944,521.74115,507.209381,375.644501,521.739929,638.962524,329.072998,430.959717,157.146652,274.646423,346.952881,157.571365,220.529266,100.986603,620.342896,215.518555,124.828751,554.877991,224.644135,112.002052,241.384552,246.134338,103.878387,165.302536,425.622986,49.467823,202.364532,148.845398,38.944962,626.306458,432.950256,51.09594,580.601868,159.921005,47.678078
831,508.077454,301.514496,1695.321655,427.268982,424.378479,1753.004761,336.293091,360.610199,1709.78186,391.678009,231.364883,1665.074463,620.149292,257.900238,1456.625122,416.66156,161.709763,1419.697388,748.752625,337.199341,1150.469604,652.522278,564.238647,1270.082275,585.749939,439.532623,1339.816284,226.282166,222.468353,1468.384155,73.357468,294.717438,1156.540161,160.479874,533.3573,1252.077759,201.176865,417.916656,1355.381104,407.899902,377.626343,1324.406372,566.250793,258.466919,1066.364136,280.824432,263.955933,1055.643311,624.544556,283.134552,806.46283,196.830673,281.593719,724.119629,613.28241,368.55249,532.996765,206.301819,328.00061,544.590637,303.295929,358.984406,522.124146,506.950165,375.015686,522.377869,638.101624,327.661835,431.586212,157.154434,273.911682,347.224701,157.466553,220.395447,101.030411,620.324829,215.175293,124.981781,554.863647,224.529922,112.031891,241.490173,245.962082,104.135643,165.269623,425.634338,49.501938,202.3311,148.821182,39.079865,626.320129,432.962067,51.095493,580.611267,159.884293,47.683731
832,507.843994,301.489349,1696.86499,427.107941,424.133331,1754.757568,336.113708,360.600952,1711.393433,391.446198,231.21199,1666.346313,619.746094,257.670197,1457.628418,416.30661,162.155777,1420.622925,747.816223,336.410278,1151.212891,652.290039,563.770813,1270.843262,585.325867,439.257874,1340.510132,225.971939,222.381958,1469.348389,73.929489,293.601105,1157.272461,159.49823,532.679138,1252.858276,200.66008,417.516022,1356.397827,407.211823,378.163879,1325.947754,565.460815,259.829895,1067.082275,280.223724,265.98233,1056.880005,623.731323,284.132385,807.134094,196.50943,282.476868,724.812988,612.015564,367.020142,533.086304,206.259018,327.365723,544.951782,303.417938,357.924255,522.051331,506.391022,373.67218,522.437256,637.657166,326.977844,432.015961,157.148224,273.345062,347.461548,157.402466,220.221146,101.070946,620.024109,215.141495,124.817909,554.872803,224.415024,112.003105,241.490677,246.009064,104.166695,165.538574,425.516479,49.101883,202.36879,148.878464,39.006847,626.316101,432.934448,51.071651,580.638672,159.891342,47.717697
833,507.272003,301.15036,1697.9104,426.830017,423.740448,1755.828247,335.968628,360.412018,1712.55188,391.060913,230.980881,1667.873901,619.539795,257.64566,1458.558228,415.595795,162.395386,1421.343384,746.382813,336.158783,1151.674561,652.137146,563.249268,1271.56958,584.846436,439.056152,1341.353271,225.549072,222.413956,1470.49646,74.37561,292.727539,1157.932861,158.524826,532.083618,1253.613281,200.261795,417.063385,1357.136108,406.894867,379.044678,1327.50708,565.164246,261.464874,1068.232178,279.277832,267.930695,1057.777344,623.295898,284.527954,807.567017,196.234207,283.155945,725.39856,611.494141,366.269806,533.58844,206.140091,326.497711,545.411987,303.412384,356.925568,521.884766,506.115082,372.863068,523.02478,637.329834,325.441162,432.319946,157.134842,272.667725,347.65387,157.337524,220.09903,101.110275,619.759033,215.029846,124.944931,554.946472,224.367584,111.953232,241.608307,245.81044,104.251175,165.299438,425.668182,49.431301,202.36058,148.827896,39.035622,626.318542,432.976105,51.060093,580.641235,159.891602,47.686214
834,506.868195,300.934296,1699.619141,426.655914,423.569977,1757.221191,335.806305,360.319092,1713.925659,390.702728,230.668732,1669.206421,619.214233,257.521423,1459.581787,415.023651,162.762619,1422.166992,745.904236,335.523224,1152.077515,651.911499,562.891541,1272.277954,584.535156,438.833069,1342.299927,225.279541,222.421799,1471.522217,74.946671,291.741211,1158.473389,157.756729,531.668518,1254.439575,199.917679,416.73642,1357.729858,406.671082,379.857147,1329.081299,564.576904,262.766113,1069.201172,278.775513,269.582428,1058.576782,622.922119,284.686829,808.079712,195.890121,283.591583,725.751648,611.015747,364.024963,534.146973,206.272278,325.843353,545.674927,303.426483,356.168976,521.942017,505.669189,372.393677,523.495056,637.018555,324.36795,432.948761,157.084091,272.015564,347.799164,157.27742,219.973679,101.165344,619.619812,214.877869,124.889915,555.001587,224.37796,111.933556,241.620834,245.781494,104.258896,165.521606,425.557434,49.0294,202.338898,148.889648,39.087818,626.321106,433.019592,51.037136,580.624695,159.868484,47.735722
835,506.604523,300.485046,1700.676025,426.466095,423.305969,1758.272705,335.458435,360.243927,1715.105591,390.28537,230.553345,1670.609497,618.901184,257.25351,1460.512329,414.650269,163.063721,1422.97876,744.798157,334.72229,1152.834961,651.609436,562.668091,1272.832031,584.17157,438.811127,1343.298584,224.885483,222.513245,1472.534424,75.614258,290.809998,1158.924561,157.046097,530.980469,1254.940308,199.502121,416.635132,1358.42334,406.420319,380.302277,1330.31897,563.968872,264.059509,1070.168823,278.343109,271.121826,1059.526123,622.169983,285.142303,809.015381,195.647888,284.091095,726.142334,610.195435,363.149994,534.483459,206.524063,325.177765,545.756836,303.556976,355.440582,522.036011,505.312561,370.633575,523.467712,636.187805,323.234283,433.293915,157.143234,271.436981,348.004242,157.210373,219.880783,101.264717,619.517944,214.786118,124.872536,555.019165,224.280304,111.914101,241.617432,245.734451,104.296196,165.25708,425.721771,49.349361,202.37886,148.896622,39.096642,626.350281,432.966797,50.983219,580.632813,159.869904,47.745564
836,506.521088,300.471893,1702.283691,426.23764,423.281158,1759.536865,335.175659,360.1203,1716.392578,389.986725,230.355728,1671.819946,618.604431,257.090576,1461.493042,414.315674,163.421875,1423.799438,743.812439,333.94754,1153.41272,651.245728,562.509094,1273.345093,583.912109,438.701019,1344.081055,224.514755,222.714478,1473.488159,76.218231,289.845184,1159.396118,156.606461,530.417419,1255.176514,198.651474,416.548218,1359.515747,406.170227,381.098175,1331.925415,563.148987,265.542572,1071.078857,277.602478,272.901062,1060.202637,621.395081,286.713165,809.644897,195.415726,284.696838,726.631592,609.004944,362.127045,534.385193,206.529999,324.613251,545.79718,303.760681,354.093414,521.907654,504.746246,370.067047,523.742798,635.398926,321.955963,433.778137,157.133301,270.932007,348.215454,157.169754,219.835403,101.243988,619.36438,214.69603,124.823662,555.00238,224.248657,111.930077,241.599228,245.719742,104.294838,165.244995,425.745117,49.33033,202.418533,148.891129,39.15382,626.372009,432.980652,50.972759,580.659668,159.908524,47.740807
837,506.310303,300.288513,1703.295654,425.853973,423.439636,1760.509155,334.770569,360.081543,1717.462402,389.794495,230.406296,1673.213989,618.275757,256.967834,1462.359009,413.86322,163.780792,1424.21521,742.750916,333.258362,1153.867432,651.041016,562.135193,1273.795654,583.58075,438.690491,1344.865601,224.08284,222.784348,1474.414307,76.61985,289.139099,1159.998779,156.418442,529.954346,1255.401123,198.156052,416.21167,1360.258179,405.759125,381.458099,1333.074707,561.542908,267.375275,1071.604736,276.804443,274.649902,1061.008057,620.905151,286.156555,809.988464,195.102768,285.343414,727.190674,608.322998,360.89563,534.917969,206.308441,324.121613,546.104065,303.517761,353.191284,522.254578,504.0466,368.353973,523.698303,635.053162,321.030884,434.226837,157.061554,270.490356,348.416138,157.080765,219.690323,101.346153,619.225037,214.533859,124.768806,554.978943,224.159088,111.836357,241.268906,245.842239,103.911873,165.285934,425.74057,49.220882,202.408813,148.918747,39.138248,626.340088,433.003357,50.96323,580.644653,159.886154,47.755558
838,505.971283,300.430206,1704.567017,425.532562,423.500946,1761.723511,334.458649,360.187622,1718.625732,389.437439,230.391373,1674.332275,617.994446,256.792145,1463.143311,413.23407,164.118225,1425.085693,742.180542,332.933655,1154.917847,650.869629,561.679871,1274.268677,583.480713,438.538086,1345.73877,223.687668,222.961899,1475.20459,77.095428,288.277527,1160.466797,156.433319,529.571411,1255.420166,197.450592,415.996613,1360.891724,405.264709,382.108185,1334.546997,561.909485,268.346619,1072.907104,276.009888,276.151062,1062.115723,620.254639,286.134369,811.079224,194.939987,285.825897,727.439758,607.704773,359.325623,535.416809,205.96904,323.563751,546.688232,303.808685,350.636719,520.883057,503.539856,367.828094,524.255859,634.333679,319.899261,434.648804,157.07637,270.014343,348.541077,157.028442,219.66011,101.440567,619.10083,214.273071,124.672935,554.992798,224.053741,111.861008,241.558609,245.522308,104.180031,165.238922,425.761139,49.259766,202.478638,148.98288,39.047707,626.37085,432.982635,50.973438,580.62085,159.894669,47.827663
839,505.454712,300.425629,1705.579834,425.34082,423.498932,1762.674438,334.092102,360.326782,1719.668457,389.194275,230.273972,1675.658936,617.561951,256.648285,1463.798828,412.65329,164.507751,1425.942383,740.578308,332.101196,1154.62085,650.859192,561.266113,1274.725342,583.071777,438.375275,1346.620361,223.393265,222.969666,1476.081909,77.491356,287.555115,1160.741943,156.361725,528.942261,1255.355835,196.581696,416.011658,1361.563843,404.897858,382.476807,1335.650635,561.706726,269.285217,1073.59668,275.402802,277.585419,1062.864624,620.017151,286.207031,812.150879,194.855972,286.324219,727.623657,607.146545,358.533661,536.205994,206.191589,322.832489,546.769104,303.410583,350.081329,521.233337,502.662048,365.868256,524.439209,633.884888,318.881561,435.014282,156.944916,269.383972,348.738251,156.987045,219.568054,101.417938,618.934021,214.073502,124.644608,554.969299,223.998596,111.872467,241.538498,245.412659,104.269981,165.280731,425.754272,49.171745,202.548935,149.009903,38.972904,626.36322,433.016327,50.895721,580.644348,159.890015,47.808418
840,504.928253,300.399811,1706.642334,425.037842,423.770233,1763.414795,333.825287,360.390869,1720.521851,388.733368,230.295395,1676.68396,617.257324,256.263275,1464.735474,412.244385,164.702301,1426.394043,739.715881,331.732025,1155.710693,650.795288,560.977112,1275.2771,582.68396,438.431061,1347.237061,223.069046,223.014374,1476.890747,77.933472,286.94165,1161.037598,156.240448,528.598389,1255.374756,195.919418,415.984375,1362.018921,404.637482,383.229126,1336.980835,561.143555,270.688507,1074.334351,274.570709,279.349304,1063.464722,619.129822,286.897308,812.329102,194.72464,287.055481,727.939636,606.041016,357.928345,536.462036,206.318542,322.098083,546.919861,303.22998,349.734894,521.642578,502.379791,364.873901,524.302734,633.042603,317.084473,435.386993,156.747421,268.781372,348.841949,156.887222,219.412216,101.447739,618.784912,213.968781,124.643394,555.039063,223.939301,111.797188,241.505524,245.405502,104.265381,165.22258,425.746155,49.20948,202.476898,149.004089,38.983303,626.361816,433.019104,50.867928,580.608337,159.891602,47.824883
841,504.745209,300.442993,1707.852905,424.824432,423.881073,1764.358765,333.540161,360.617188,1721.694336,388.421326,230.344254,1677.926147,616.963989,255.96904,1465.483398,411.854736,165.130798,1427.057739,738.164001,330.948669,1155.103882,650.719849,560.617554,1275.687988,582.391602,438.274109,1347.863159,222.603119,223.180023,1477.544678,78.485123,286.240021,1161.435059,156.124146,528.265747,1255.491943,195.37384,415.974884,1362.426025,404.472839,383.824188,1338.116455,560.73114,272.086884,1075.034302,274.107635,280.830994,1064.022339,618.423523,287.758453,812.598206,194.613937,287.721252,728.251953,605.327209,356.578827,536.687317,206.220825,321.410828,547.160767,302.950836,349.269684,522.00177,501.598877,363.157898,524.433838,632.472961,316.347015,435.826385,156.5168,268.108826,349.083954,156.744995,219.187576,101.567146,618.730103,213.907944,124.613403,555.071533,223.868851,111.766655,241.545685,245.343277,104.160019,165.219849,425.754028,49.131229,202.526291,149.039063,38.968323,626.361145,433.057281,50.852062,580.633118,159.89093,47.845013
842,504.596375,300.186554,1708.715088,424.469025,424.053894,1765.320435,333.223389,360.633759,1722.438965,388.022736,230.462296,1678.980957,616.652527,255.763489,1466.133057,411.269684,165.350357,1427.71228,737.260681,329.834991,1155.584839,650.629639,560.367798,1276.101929,582.175354,438.294983,1348.446289,222.254959,223.208939,1478.06958,79.042114,285.479675,1161.724854,155.901169,528.01709,1255.615356,194.775803,415.770264,1363.001709,404.146637,384.601105,1339.257202,560.108032,273.359222,1075.993774,273.681976,282.237946,1064.89209,617.597107,288.465912,812.81958,194.49173,288.249817,728.467957,604.780151,355.167358,537.369263,205.951294,320.656799,547.508911,302.886047,348.783081,522.405457,500.888245,362.754486,525.073486,631.683533,315.150024,436.405823,156.42218,267.702148,349.281738,156.7435,219.055267,101.517769,618.574463,213.693314,124.584473,555.040833,223.818207,111.821396,241.515518,245.352539,104.160728,165.225403,425.770721,49.153927,202.549728,149.039886,38.993271,626.339111,433.056671,50.881882,580.604919,159.90065,47.86274
843,504.327393,300.335419,1709.882568,424.081787,424.334015,1765.917114,332.910461,360.797272,1723.276978,387.388275,230.575043,1680.080444,616.348816,255.681854,1466.68335,410.619781,165.474823,1428.381836,735.786865,329.48587,1155.619019,650.416321,559.947815,1276.480713,582.07489,437.743774,1349.2771,221.773972,223.409027,1478.675903,79.573845,284.975616,1161.988525,155.712234,527.733337,1255.703369,194.362595,415.518311,1363.40625,403.78598,385.0112,1340.214478,559.514832,274.284943,1076.598755,272.818817,283.805695,1065.519531,617.549255,288.329224,813.618225,194.445923,288.649902,728.652893,604.024109,353.989105,537.509827,206.005722,320.131348,547.707886,303.25827,347.238342,521.589294,500.31601,361.094635,525.311951,631.499207,313.930603,436.709595,156.374695,267.148102,349.501099,156.724411,218.911911,101.501549,618.483276,213.576782,124.541901,555.035583,223.70372,111.747879,241.50032,245.345612,104.337402,165.196808,425.760529,49.11869,202.56514,149.022949,39.02684,626.352234,433.039185,50.872334,580.661438,159.887543,47.862106
844,503.893036,300.44635,1710.755981,423.74231,424.561096,1766.460571,332.673096,361.040161,1724.166504,387.067688,230.716522,1681.204224,615.888855,255.554733,1467.283325,410.188904,165.723618,1428.897461,734.778137,327.969696,1156.592896,650.112488,559.512085,1276.759644,581.75,437.690948,1349.930664,221.621002,223.531937,1479.478149,80.135162,284.338959,1162.280518,155.443848,527.419373,1255.8927,194.150162,415.261902,1363.858398,403.566589,385.496155,1341.525635,558.777222,275.73761,1077.390015,272.174255,284.953094,1066.048462,616.385925,289.277832,814.766479,194.40181,289.048431,728.790955,602.760193,352.80246,537.597778,206.287521,319.248474,547.771118,303.319153,346.778351,521.756531,499.808472,360.136078,525.525085,630.772278,312.504028,437.252594,156.365768,266.490479,349.675293,156.709457,218.739029,101.549629,618.342896,213.366806,124.564079,555.030029,223.651474,111.709656,241.500778,245.311813,104.188507,165.210892,425.774811,49.122272,202.564972,149.021851,39.028416,626.356445,433.061646,50.853233,580.678406,159.898117,47.835732
845,503.15918,301.009796,1711.525269,423.434357,424.770416,1767.179077,332.186279,361.354889,1724.949463,386.632446,230.761902,1682.156494,615.505859,255.083115,1468.133057,409.903076,165.902756,1429.442139,733.507324,327.966949,1156.131714,649.779297,559.073975,1276.976685,581.473083,437.569336,1350.477051,221.254639,223.650406,1480.165283,80.506905,283.634644,1162.457764,155.060104,526.868347,1256.167236,194.101776,415.10849,1364.204102,403.15567,385.943939,1342.587646,558.408203,276.957672,1078.051636,271.458252,286.260651,1066.549072,616.606323,288.774506,815.471619,194.308304,289.570923,729.036987,602.382324,351.7854,538.27417,206.413223,318.238983,547.836792,303.1073,346.793304,521.98053,499.535309,358.956848,525.660156,630.097656,311.479614,437.584869,156.350815,265.942719,349.939667,156.660858,218.611664,101.576706,618.210388,213.208527,124.598724,555.093506,223.573959,111.726845,241.540359,245.250916,104.226143,165.201431,425.81601,49.132996,202.885651,149.067108,39.276131,626.357117,433.069366,50.84967,580.635376,159.870453,47.869251
846,502.837891,301.024994,1712.663574,423.144012,425.076416,1767.814087,331.714905,361.501434,1725.565552,386.366486,230.776489,1683.431885,615.177856,254.764542,1468.834351,409.456055,166.003601,1429.993286,732.653015,327.344696,1156.24646,649.284302,558.828552,1277.119995,581.251953,437.394836,1351.040649,220.793915,223.826813,1480.810547,80.994324,283.01712,1162.702637,154.802414,526.455566,1256.359863,194.042557,415.007874,1364.546631,402.88443,386.257477,1343.300659,556.939514,278.810699,1078.578491,271.104553,287.971069,1067.430054,616.551941,288.484528,816.00293,194.227814,290.187225,729.378418,601.622131,350.463318,538.68988,206.279984,317.685577,548.173828,302.937012,346.696106,522.308044,498.684296,357.970215,525.962158,629.471436,310.27652,438.115021,156.434631,265.18927,350.134735,156.657272,218.571564,101.483376,618.100891,213.013382,124.595398,555.160645,223.518555,111.604385,241.445068,245.255066,104.175705,165.202255,425.822266,49.111713,202.879288,149.076355,39.314552,626.368225,433.080566,50.85218,580.639709,159.882401,47.834648
847,502.583466,300.924805,1713.543457,422.746155,425.275665,1768.386963,331.407104,361.637543,1726.261597,386.064392,230.838043,1684.372803,615.011475,254.444412,1469.284424,408.780701,166.298615,1430.556641,731.212708,326.767059,1156.564819,648.843384,558.572876,1277.237183,581.078186,437.238678,1351.605347,220.469254,223.864746,1481.280396,81.708588,282.529541,1162.804688,154.707718,526.243774,1256.446045,193.963364,414.874603,1364.904175,402.706177,386.810791,1344.37085,556.769714,279.770721,1079.095093,270.824432,289.1138,1068.062622,615.539124,289.732208,815.822754,194.179337,290.773163,729.710999,600.84375,349.478668,539.039856,206.584457,317.024658,548.322205,302.542358,344.97876,522.318909,498.286133,356.847198,526.452271,628.947327,308.873444,438.315369,156.573502,264.696838,350.325806,156.621857,218.436966,101.549492,617.849976,213.009018,124.513123,555.230042,223.496872,111.599167,241.440475,245.141846,104.281601,165.204239,425.79422,49.077461,202.587128,149.050278,39.005867,626.333923,433.082977,50.852306,580.64801,159.899673,47.842182
848,502.335144,300.841187,1714.508301,422.306305,425.632111,1768.821899,331.092102,361.830566,1726.984131,385.545502,230.883224,1685.493042,614.777832,254.261536,1469.684326,408.205414,166.484024,1431.021362,730.276733,326.009491,1156.698853,648.502197,558.156921,1277.466431,580.808228,436.886963,1352.253418,220.113892,223.877151,1481.85144,82.299675,281.825348,1163.054077,154.747574,525.880432,1256.400146,193.938736,414.754181,1365.15918,402.610718,387.004761,1345.358154,557.167969,280.502502,1080.279785,270.237061,290.696259,1068.554688,615.028809,290.344025,816.113953,194.298767,291.167542,729.881775,600.097229,348.599121,539.30249,207.078156,316.179626,548.25354,302.990967,344.28833,522.803528,497.9198,355.509094,526.708313,628.667603,308.217834,438.706879,156.855576,264.181244,350.480682,156.661438,218.334229,101.549561,617.953674,212.749634,124.798088,555.25,223.470322,111.618217,241.41655,245.261719,104.395256,165.182617,425.821747,49.104576,202.866074,149.073181,39.338223,626.349487,433.099426,50.836807,580.66626,159.899887,47.873001
849,501.914368,302.15744,1714.385742,421.901367,425.936066,1769.218994,330.775177,362.055573,1727.56311,385.246277,230.895233,1686.46936,614.480713,253.987061,1470.115479,407.846344,166.56311,1431.296509,729.164001,325.256073,1156.764282,648.204773,557.643494,1277.716309,580.572571,436.415619,1352.883545,219.953079,223.989243,1482.350342,82.919884,281.368073,1163.18103,154.946274,525.344543,1256.224731,193.846069,414.713135,1365.290649,402.394836,387.433746,1346.253052,556.903503,281.563263,1080.894287,269.822388,291.584564,1068.830811,613.213623,292.323212,816.256897,194.283081,291.538788,730.020508,599.280212,347.721893,539.703918,207.370483,315.577881,548.330322,303.229797,343.878143,523.213135,497.492859,354.877533,527.138489,628.07135,306.992493,439.215363,156.990753,263.696106,350.677155,156.648819,218.234634,101.561691,617.79303,212.812592,124.60022,555.25177,223.34996,111.599258,241.395035,245.106857,104.394829,165.203888,425.847748,49.052967,202.876694,149.075302,39.319744,626.392456,433.089233,50.84544,580.678162,159.907852,47.897511
850,501.104523,301.441681,1716.062988,421.41684,426.29129,1769.543091,330.331604,362.375549,1727.94873,384.685028,231.022568,1687.533325,614.180237,253.65329,1470.542603,407.542023,166.668915,1431.696289,727.030273,325.643921,1157.499756,647.858276,557.053894,1277.905029,580.165649,436.195648,1353.243408,219.782974,223.999603,1482.8125,83.481804,280.801605,1163.344849,155.024521,525.135803,1256.18335,193.547348,414.739471,1365.562012,402.077148,387.956818,1347.071777,556.575073,282.837891,1081.436401,269.238068,292.946228,1069.315308,613.686462,291.974213,816.32373,194.262619,291.997467,730.177124,598.749512,346.448914,540.259399,207.499664,314.954742,548.762207,303.373566,343.603363,523.467834,497.278412,353.085022,526.477356,627.449768,305.948975,439.404694,157.320969,263.174652,350.795258,156.629333,218.156738,101.604942,617.882019,212.536041,124.728081,555.241516,223.258209,111.542282,241.387512,245.259415,104.367149,165.180695,425.845947,49.06752,202.571655,149.029022,39.090145,626.346252,433.129211,50.796745,580.643921,159.921707,47.893101
