,tempe_D,,,front,,,tempe_G,,,occiput,,,epaule_D,,,dos,,,coude_D,,,poignet_int_D,,,poignet_ext_D,,,epaule_G,,,coude_G,,,poignet_int_G,,,poignet_ext_G,,,sternum,,,hanche_D,,,hanche_G,,,femur_D,,,femur_G,,,genoux_ext_D,,,genoux_ext_G,,,genoux_int_G,,,genoux_int_D,,,tibias_D,,,tibias_G,,,cheville_ext_G,,,cheville_ext_D,,,cheville_int_D,,,cheville_int_G,,,orteil_G,,,talon_G,,,orteil_D,,,talon_D,,
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
300,82.025269,610.625854,1679.991455,-2.550587,695.992554,1680.139404,-96.297134,584.347656,1666.962158,-9.681385,476.492218,1685.704468,209.462952,456.849152,1446.484375,12.496413,356.217896,1416.348022,305.764069,504.348969,1122.411133,343.094452,613.989807,873.079773,241.5495,723.023926,929.232788,-203.951477,395.292206,1431.095581,-233.55127,373.432526,1109.925903,-281.728394,313.285889,841.062866,-272.910858,473.50824,843.588867,-13.164219,569.564026,1342.193604,168.014816,503.047272,1068.692261,-120.590431,518.237366,1058.666748,204.827911,472.513306,763.800354,-170.939774,598.64856,678.885315,153.298187,414.426483,523.859741,-139.01001,673.153687,550.05603,-27.94858,649.728271,519.15802,48.343987,409.783997,509.179321,168.441681,374.572296,416.664673,-190.577179,727.110657,344.08252,-181.593307,823.503601,126.009735,147.852844,222.434906,118.095901,65.091965,257.174164,115.715279,-98.987312,834.920776,152.343994,-152.880295,1032.427002,189.275253,-134.887207,791.046021,52.165329,121.393333,429.044952,47.562874,117.155815,153.200424,60.126232
301,79.791351,623.380005,1677.876221,-4.905363,708.806458,1678.286621,-98.790848,597.161682,1665.009644,-11.870132,489.381622,1683.178955,207.169434,470.634308,1444.462158,10.438085,369.150024,1414.194092,303.427917,518.046143,1120.166748,340.113617,628.388916,871.775146,239.515747,737.046997,927.403748,-206.100632,407.755554,1428.588257,-235.791794,385.969452,1107.209595,-283.918732,325.764984,838.584595,-275.539276,486.113373,841.462402,-15.782098,582.836365,1339.881104,166.490005,515.766357,1066.359741,-122.341522,531.999146,1056.306763,203.204956,484.284729,761.318359,-171.382187,612.182617,676.707275,151.273376,425.961426,521.106079,-139.883041,686.320313,547.919556,-29.074001,663.266479,517.365662,46.278511,422.096497,506.721924,166.892395,384.571136,415.203979,-191.204239,740.468323,341.712616,-181.306702,837.091675,123.648201,147.256287,223.906082,120.900635,64.476807,259.136017,116.922607,-98.835022,848.771851,150.672318,-152.780502,1045.861694,187.527359,-134.079651,804.923706,49.953495,121.202019,429.091187,47.549004,116.300896,153.762146,63.226704
302,77.342209,636.135071,1676.029419,-7.363875,721.624268,1676.564209,-101.056175,609.839966,1663.139771,-14.426086,502.237976,1681.365967,204.852554,484.318695,1442.385376,8.76494,382.331512,1412.187744,301.036621,531.907227,1118.183838,338.508667,641.087219,869.02533,237.449127,750.831604,925.291992,-208.435593,420.444031,1426.164429,-237.836639,398.366486,1105.022339,-286.207123,338.93515,836.102112,-278.352631,499.232697,839.087402,-18.449091,595.663696,1337.626831,165.041107,528.235596,1063.69873,-123.80896,546.096191,1054.138184,201.40065,496.411621,759.32251,-172.342438,626.042175,675.199707,149.426453,438.770203,519.320801,-140.883514,700.066162,546.483643,-30.273159,677.254761,515.687195,44.199505,435.287292,504.429382,165.389725,395.526947,413.931976,-191.830429,752.74823,339.230164,-180.458313,848.132935,120.075134,146.317017,226.225357,124.056831,63.697525,261.670441,118.690498,-98.293762,860.67804,148.275513,-153.294556,1057.482056,182.965729,-132.228043,815.636597,47.187771,121.210266,429.367157,47.339764,115.290466,154.311691,68.616089
303,74.831497,649.014954,1674.399414,-9.794112,734.363647,1675.096558,-103.667961,622.867371,1661.600342,-17.078243,515.085938,1679.494263,202.365524,497.961243,1440.715942,6.464264,395.530701,1410.350342,298.507172,545.712585,1116.707642,335.905029,654.114868,866.865601,235.462845,764.163757,923.407898,-210.814545,433.116241,1424.297974,-240.329727,411.188416,1103.053711,-288.579803,352.336792,833.975098,-281.173676,512.6604,837.596741,-20.869482,608.894104,1335.950562,163.130508,541.397339,1061.95459,-125.979881,560.200806,1052.721802,199.255203,509.138397,757.55426,-174.674789,640.844421,674.404968,147.985718,452.030121,517.846436,-142.665955,714.758362,545.852295,-30.933285,693.163147,515.161194,42.567894,448.481262,501.934387,163.904282,405.178497,411.894897,-191.674637,764.739258,335.793854,-179.449478,856.719421,115.897079,145.706772,229.210419,127.740601,63.096878,264.203918,121.062355,-97.483948,869.330444,143.918915,-153.157043,1066.910889,175.355072,-130.471054,822.967468,43.766346,121.275246,429.550446,47.109688,114.076149,155.722336,74.554283
304,72.282402,661.829895,1672.967651,-12.176032,747.311768,1673.793579,-105.889,635.754028,1660.088135,-19.333443,528.078064,1677.855713,199.719223,511.508911,1439.078735,4.058417,409.250702,1408.601074,295.66629,559.149841,1115.400635,333.676117,667.125122,865.13678,233.232834,777.108826,921.167053,-213.110214,445.793304,1422.503296,-242.748886,424.341156,1101.190063,-290.838928,366.244934,832.05365,-284.047852,526.497864,836.255676,-23.270615,622.4776,1334.231934,160.526886,554.639709,1059.976929,-128.219269,574.385071,1051.339233,196.66983,522.41687,756.130493,-178.167419,656.204102,674.109314,146.62265,465.994354,515.790466,-144.174347,729.924438,544.753418,-31.573126,709.806458,515.115784,40.585747,463.414215,499.940613,162.589981,417.433502,411.171387,-191.258926,776.393066,332.951996,-177.923843,862.950989,110.745033,144.911896,232.533813,132.13028,62.454174,267.899109,124.226242,-96.338547,876.356445,138.594284,-152.721222,1074.364258,165.81575,-128.804672,827.558044,40.43454,121.243149,429.711029,46.948875,113.644325,157.701096,80.261307
305,69.944603,674.642883,1671.601929,-14.498453,760.151306,1672.603516,-108.536278,648.69519,1658.710815,-22.141159,540.977844,1676.304077,197.158386,525.050598,1437.936279,1.897192,422.531555,1407.012085,292.716736,572.438049,1114.396729,331.037964,678.947266,863.603638,230.943436,789.866333,919.148193,-215.496048,458.538116,1421.115234,-245.333527,437.513794,1099.720093,-293.5224,380.538879,830.213257,-287.023285,540.931946,835.147217,-26.339079,635.579041,1333.297729,158.812088,568.593933,1058.169067,-130.874863,588.61322,1050.393433,193.919037,536.434875,754.406982,-181.222687,671.543762,673.87439,145.657425,481.055786,514.205566,-145.446777,745.314148,543.498291,-32.68792,726.89209,515.359192,38.997356,478.738098,497.755737,161.684296,430.00235,410.613525,-191.090988,786.923767,329.911438,-176.439484,867.662781,107.066696,144.316025,236.72345,136.975204,62.531265,272.02829,127.170532,-95.084106,882.057495,134.134323,-150.688309,1080.833374,153.368118,-128.060425,827.971863,41.057808,121.26368,429.874054,46.845249,112.683296,160.545425,87.343895
306,67.407829,687.501892,1670.369995,-16.94651,773.099731,1671.518555,-110.872437,661.644409,1657.530518,-24.74939,553.954529,1675.179321,194.363083,538.30481,1436.748657,-0.658505,435.726257,1405.620239,290.0867,585.667786,1113.613525,328.686188,690.958923,862.232605,228.749542,802.050354,917.176758,-218.122604,471.394073,1419.947021,-247.944275,451.18399,1098.393799,-296.124634,395.23938,828.762878,-290.238495,555.83313,834.607544,-29.238272,648.926331,1332.358521,155.835098,582.88147,1056.944092,-133.968384,603.516113,1049.917969,191.364075,551.29541,753.205322,-184.394196,687.497375,674.156555,144.84285,497.048676,512.500732,-146.208038,760.722961,542.620361,-33.920048,744.055237,515.597351,37.724277,494.744476,495.644104,161.173538,443.083496,409.92334,-190.034256,797.331787,325.906799,-175.414505,872.184753,103.584526,144.20546,241.830719,142.6604,62.062759,276.874207,131.529648,-94.067154,887.740967,129.881104,-149.321747,1088.363647,141.048706,-128.005936,830.355835,42.30592,121.322678,430.002686,46.728745,112.393463,164.284317,94.912918
307,64.94899,700.332458,1669.613892,-19.48077,786.048767,1670.713013,-113.588249,674.979431,1656.922119,-27.081614,567.061829,1674.260132,191.545135,551.477722,1435.687378,-2.873356,449.456818,1404.208496,286.969604,598.470947,1112.639038,326.447723,701.947754,861.325562,226.633163,813.872864,915.32782,-221.100739,484.629059,1419.280518,-250.634583,465.133972,1097.623291,-298.581909,410.554535,827.284363,-293.447998,570.639709,834.285706,-32.015457,662.595764,1331.693115,153.046234,597.662048,1056.236572,-137.100891,618.052917,1049.602051,188.548355,566.907227,752.496399,-187.000366,703.824707,674.437012,143.732437,514.100647,510.901123,-146.691589,775.673462,542.09552,-35.421062,760.152161,515.587708,36.20343,512.022522,493.428101,160.963074,457.789856,409.629486,-188.461823,807.086609,323.119507,-175.508453,879.19812,101.533073,143.936478,247.575272,149.017303,62.127098,282.626923,136.467636,-94.077873,895.822144,126.877121,-147.821655,1096.653687,129.079025,-128.354309,834.250732,44.863319,121.3843,430.201355,46.657478,111.809914,169.052826,103.599648
308,62.5037,713.391785,1669.17688,-21.594093,799.253296,1670.260742,-115.869484,688.356079,1656.582397,-29.838551,580.231934,1673.964233,188.432236,564.329956,1434.961548,-5.9719,462.76474,1403.484863,283.923889,610.756348,1112.386719,323.823853,713.043701,859.950989,224.509445,825.481873,913.387451,-224.100983,497.608337,1418.718628,-253.590332,479.014465,1096.843994,-301.312622,425.992126,826.240906,-296.838409,586.236389,834.377258,-35.257217,676.136414,1331.730713,149.797775,612.658752,1056.30188,-140.542831,632.890381,1049.414917,186.055939,583.824463,751.74231,-189.311813,720.511719,674.775269,143.838577,533.245056,508.964813,-147.834106,788.933716,542.012512,-37.162239,773.961121,516.070496,35.295742,530.708801,491.244232,161.269272,473.464508,409.603821,-188.884796,816.791138,322.012726,-176.308838,888.779419,99.514946,144.145508,254.615189,156.352142,62.67482,290.11441,141.883911,-94.735191,904.553284,124.587357,-146.319412,1104.952026,117.430557,-128.509186,838.730835,47.349003,121.400284,430.466919,46.521973,111.097672,174.669952,114.841209
309,60.280582,726.197021,1668.870605,-23.543209,812.296875,1670.003174,-118.266541,701.747253,1656.647583,-32.640144,593.319824,1674.165405,185.174957,576.992188,1434.474487,-9.199277,476.15329,1402.970825,280.8013,622.901917,1111.775513,321.333984,723.407349,859.153625,222.390076,836.761536,912.004639,-227.322281,510.905609,1418.470337,-256.671265,493.141968,1096.617798,-303.764343,442.096619,825.485291,-300.224243,602.077148,834.414551,-38.337021,689.660461,1332.137695,146.429291,627.844604,1056.147339,-143.61496,647.325623,1049.462402,183.834579,601.564209,751.250427,-191.95282,737.043152,675.37738,143.807465,553.890747,507.118561,-149.891876,801.767517,541.545776,-39.378407,784.990845,515.985901,34.512119,551.089111,488.961609,162.10939,490.390137,409.837158,-190.913345,828.382507,322.204956,-176.977798,896.440857,97.795059,143.787933,263.28244,164.448151,62.931255,299.239105,148.032135,-95.429482,911.979065,122.132339,-144.508453,1111.158936,106.163895,-129.302856,842.344116,48.931763,121.336464,430.835449,46.455353,109.832306,181.809479,127.876518
310,58.050266,738.888977,1668.956055,-25.533169,825.199646,1669.815674,-120.69706,714.910278,1656.938843,-35.425709,606.398865,1674.804077,182.0401,589.572205,1434.348999,-12.369832,489.090179,1403.077393,277.428101,634.391724,1111.987671,318.770081,733.651062,858.544434,220.605301,847.746765,910.554077,-230.429459,524.107361,1418.733154,-260.06488,507.718903,1096.606934,-306.475708,458.303101,825.010254,-303.77533,618.404785,835.299133,-41.473827,703.149597,1332.807861,143.198441,642.600586,1056.116211,-146.677231,662.092285,1049.99353,181.028076,619.732361,751.413269,-195.064819,753.392822,676.323181,144.823624,576.901672,506.102295,-152.336807,815.184143,541.475891,-41.679321,795.296631,515.357666,34.502285,573.740295,486.204712,163.276749,508.318604,410.039703,-193.134171,841.335571,321.984192,-178.002258,901.461426,96.043304,143.577774,274.342255,173.169571,63.535736,310.627686,154.33783,-96.054207,916.541016,119.634499,-142.729782,1116.194214,95.825623,-130.068405,845.013733,50.743919,121.226219,431.649261,46.400425,108.266953,191.582901,142.301041
311,55.795906,751.364685,1669.149658,-27.295019,838.133118,1670.004272,-122.97303,728.423889,1657.520996,-37.962906,619.492859,1674.976074,179.021133,602.192261,1434.528198,-15.402434,502.368652,1403.213867,274.253723,645.829346,1112.359009,316.351837,743.225403,858.257141,218.731445,857.963379,909.461487,-233.777252,537.655518,1419.226318,-263.548981,522.515076,1097.102905,-309.713104,475.346191,824.788818,-307.286377,635.12738,836.809387,-44.911919,716.400635,1333.540894,139.857803,657.270142,1056.824219,-149.851929,676.293335,1050.210693,179.051498,639.278137,751.80719,-199.278214,768.772339,677.169128,145.571167,601.478516,504.745697,-154.426208,829.728882,542.547546,-44.649593,806.308777,515.194641,35.432453,598.942749,483.092468,163.725708,529.130798,411.917603,-194.772705,854.672424,321.726868,-179.014877,905.514282,95.081856,142.889572,287.877899,182.279358,64.02195,324.858337,160.577118,-97.040154,920.774963,118.705124,-141.881775,1120.059448,86.638336,-131.189087,847.054688,52.300709,121.024948,432.811066,45.982567,106.342888,205.36676,157.539154
312,53.858124,763.898865,1669.624146,-29.195713,850.799866,1670.176636,-125.136482,741.972717,1658.468262,-40.574394,632.575867,1675.949463,176.029205,614.739685,1435.234863,-18.609316,515.706482,1403.668823,271.499634,657.216919,1113.30835,314.007324,752.06012,858.167908,217.055222,868.142273,908.704285,-236.894608,551.011719,1420.293335,-266.475372,537.577637,1097.764282,-312.62442,492.406677,825.007935,-310.777435,652.286804,838.524963,-47.940479,729.937866,1334.358276,136.782578,671.904053,1057.725098,-153.059494,690.181274,1050.844482,177.101196,659.344727,751.807861,-204.179092,783.347778,678.318176,146.256088,627.422791,503.767517,-155.790131,844.907288,544.026489,-47.131081,818.112061,516.706421,36.678913,626.785095,480.16626,164.651413,552.592163,413.750885,-196.693359,866.105652,322.292511,-179.948151,908.734497,94.094368,141.784058,304.062622,191.501358,63.905544,341.5354,166.272842,-97.77523,923.92334,117.617043,-142.317429,1122.852173,79.640427,-130.889404,848.079956,52.107384,120.751373,434.649994,45.600975,103.937279,221.524078,173.960373
313,51.778316,776.170166,1670.179199,-30.100433,864.1521,1671.592163,-127.293137,755.022827,1659.428711,-43.299885,645.452393,1676.626465,173.029083,627.277893,1436.021606,-21.572533,528.684875,1404.514771,267.546722,667.49353,1113.90686,311.589325,760.945679,858.436279,215.56073,878.162415,907.717712,-240.146912,564.699585,1421.470703,-270.048096,552.749207,1098.654053,-316.199219,510.112213,825.63739,-314.32019,669.73645,840.518494,-50.849548,743.178955,1335.731567,133.703323,685.610779,1058.174927,-156.26445,702.964111,1051.734375,174.736786,679.83551,752.45105,-210.810837,797.36615,679.929382,147.396637,653.645874,502.46875,-156.950577,858.476379,545.092773,-49.594685,829.90332,518.842896,37.967293,655.499512,478.002106,165.244675,577.178589,415.195251,-199.302048,875.861084,323.243591,-181.178619,911.539063,93.5597,140.547424,321.891571,201.511063,63.99715,359.400299,172.510666,-98.570793,926.643311,116.896996,-142.950211,1124.966309,73.416733,-131.735199,849.357788,53.688293,120.392952,436.934906,45.126785,100.517845,240.49469,192.081711
314,49.948532,788.370728,1671.000488,-31.605961,876.376648,1672.287231,-129.13945,768.336548,1660.508057,-46.032562,658.072693,1677.628784,170.17717,639.76123,1437.074097,-24.354261,541.559753,1405.365356,264.308197,677.880676,1114.787842,309.052307,768.935364,858.80304,214.204483,887.546936,907.348938,-243.390137,578.47583,1422.772339,-273.559143,567.897522,1099.809326,-320.052856,528.069153,826.133606,-318.058167,687.746033,842.921692,-53.549587,756.169739,1336.956055,130.461868,699.229858,1059.689819,-159.613464,715.223816,1052.294556,174.342728,700.424683,749.736694,-217.23996,810.22406,681.74353,147.391541,680.278076,502.584473,-159.38559,870.513916,546.171631,-52.375721,840.78241,520.668762,38.452362,684.882141,476.222168,165.289871,602.068298,416.305756,-201.273773,885.346191,323.966797,-181.889267,913.44397,92.603111,139.104279,341.406525,212.30307,63.410587,377.644867,180.371353,-99.617538,929.287964,116.833115,-144.070404,1126.749268,67.769432,-132.022781,850.670654,54.419292,119.670021,440.248444,44.581253,97.39122,261.538971,211.130981
315,48.064701,800.410828,1671.980103,-33.137897,888.771667,1673.574707,-130.977798,781.534424,1661.785522,-48.495575,670.596802,1678.655151,167.560684,651.934509,1438.202515,-27.34967,553.942078,1406.169434,261.390594,688.276611,1115.71936,306.859924,777.150269,859.18927,212.810394,896.892578,906.94397,-246.112869,592.159546,1424.262573,-277.131165,582.984192,1101.029175,-324.269135,546.721558,826.91333,-321.477386,705.826843,845.204041,-56.023983,768.961914,1338.050659,127.577347,712.403076,1060.467529,-162.57254,727.421448,1053.39209,170.972839,724.618835,748.696838,-223.989761,822.294006,684.181152,147.01152,706.893677,503.020111,-162.490494,881.145508,547.203796,-55.320614,851.129517,522.29834,38.483841,713.625427,475.560669,165.484482,628.386414,418.477722,-203.188156,893.907349,324.5672,-182.788223,915.641296,91.890747,137.208359,362.174805,222.874466,62.395851,397.35788,189.035385,-100.617119,931.6427,116.166367,-144.772781,1128.066162,62.535229,-132.060257,851.215515,54.338425,118.875435,445.600067,43.510975,92.741646,284.947601,230.283997
316,46.389938,812.690247,1673.200073,-34.38221,901.24176,1674.95752,-132.779938,794.398743,1663.143066,-50.68256,683.297791,1679.736084,165.183228,663.94165,1439.455811,-30.054665,566.49884,1407.533203,258.458191,698.125122,1116.953735,304.216583,785.514648,859.375061,211.44101,905.926453,906.601746,-249.099686,606.16095,1425.809082,-280.683624,598.603516,1102.307617,-328.748505,565.250305,827.981079,-324.967682,724.421631,847.991638,-57.952629,781.819214,1339.083496,125.612556,724.718445,1061.264282,-165.544525,739.778625,1054.727661,169.001785,740.458618,754.1698,-229.644928,833.622375,686.024231,146.859177,733.496704,503.815948,-165.526138,890.701172,547.10022,-58.149364,860.812317,523.199097,38.283936,742.861633,475.224091,165.621185,654.915649,421.086426,-205.061203,900.298523,324.420197,-183.51561,917.046265,91.29213,135.428101,384.200592,233.346588,60.478165,418.469391,198.076431,-101.417122,933.772644,115.847343,-145.227997,1129.37793,58.632717,-133.607178,852.028687,56.225323,118.566147,453.064545,41.833046,88.520142,310.593872,248.28891
317,44.959667,824.840698,1674.573364,-35.60582,913.79718,1676.537109,-134.461411,807.458557,1664.891968,-52.797451,695.931152,1681.052002,162.944412,675.657349,1440.86792,-32.653347,579.05481,1409.11792,255.57988,707.659424,1117.968018,302.039337,792.936157,860.218323,210.203766,914.850769,906.225586,-251.404846,619.943848,1427.411621,-284.434906,614.121399,1103.866943,-333.366455,584.342224,828.965637,-328.483002,743.368347,851.138855,-59.526283,794.15332,1340.157349,123.554596,736.330933,1061.688965,-168.839905,752.510071,1056.028931,167.68457,759.402344,755.592163,-234.944702,843.491821,687.806458,146.156891,759.961182,505.804016,-168.433105,899.322266,547.050415,-60.756683,870.29541,523.621826,37.480698,770.664978,476.906311,164.767456,681.448975,424.016479,-207.333389,904.931946,323.595062,-183.823471,917.918091,91.054085,131.728241,406.676666,243.028564,58.427128,440.888062,206.897217,-101.708397,934.730896,115.916687,-145.63826,1129.414795,57.53241,-133.622055,852.119751,56.368141,118.812202,461.804413,38.825039,83.435478,337.737885,264.452637
318,43.432045,837.150024,1676.212769,-36.765881,926.169922,1678.147217,-135.846909,820.183838,1666.502808,-54.527744,708.727661,1682.548584,160.77916,686.880981,1442.389404,-35.638229,590.841248,1411.083496,253.167603,717.358887,1118.768311,299.540344,800.487915,860.363037,208.735519,923.395264,906.186096,-254.03035,633.979736,1429.084717,-288.165924,629.804321,1105.497681,-338.310974,604.350281,830.209961,-331.745697,762.244202,854.191223,-61.075024,806.441284,1341.862915,122.060684,747.845886,1062.53186,-171.178314,765.208191,1057.300415,166.457138,777.350403,757.09436,-238.368301,852.314026,688.644714,145.050934,785.860107,508.32666,-171.037277,907.457886,547.348267,-62.573944,879.461914,524.592834,36.093403,797.811401,479.604279,163.730469,708.28772,427.067719,-209.013474,908.339783,322.803802,-183.966629,918.01593,91.10257,128.36058,430.089996,253.175018,55.563736,464.661438,215.303452,-101.865685,935.298401,116.121201,-145.794159,1129.592041,56.703503,-133.352463,852.190735,56.133163,119.402252,470.492676,33.951641,77.501999,364.09314,277.89447
319,42.149727,849.300049,1678.019897,-37.750935,938.518127,1679.829956,-137.056305,833.03064,1668.409546,-56.238968,721.291199,1684.48584,158.884659,698.047302,1444.035767,-38.399944,602.859619,1413.441772,250.786133,726.699402,1120.032959,297.294159,807.705017,861.185181,207.512421,931.559143,906.345947,-256.352417,647.74353,1430.905151,-292.113403,645.413574,1107.157227,-343.12439,624.151245,831.776794,-334.857971,782.088257,857.993896,-61.879482,818.593262,1343.253784,120.139046,758.418884,1063.468018,-172.022888,776.176086,1058.286865,165.082947,794.562256,759.333801,-241.208542,859.741333,689.150391,144.550659,811.591248,511.501892,-173.075409,914.071777,547.320679,-64.142937,887.564392,525.655884,34.254963,823.887146,483.632446,162.649689,735.223633,430.751923,-210.011047,912.452454,323.295227,-183.876923,918.524841,91.149269,124.045052,454.315674,261.889587,53.092377,488.139587,221.679474,-102.06131,936.027405,116.1437,-145.941544,1129.686157,55.708534,-133.420227,852.236572,56.247021,121.623421,482.907166,34.123081,70.260262,390.507477,288.114044
320,41.095001,861.416199,1679.967773,-38.33799,951.213257,1681.883911,-138.290253,846.013,1670.451294,-57.769413,733.740234,1686.709839,157.146652,708.801453,1446.015503,-40.717281,614.823486,1415.361572,248.516403,735.985107,1121.372559,294.885193,815.115051,861.802979,206.119888,939.572021,906.39801,-258.806519,661.964111,1433.077026,-295.759979,661.267944,1109.19812,-348.355652,644.280945,833.61377,-338.177673,802.047913,862.257507,-62.732986,830.759583,1345.299072,118.603531,769.523926,1065.118774,-173.481506,788.100342,1060.368164,164.231232,812.226013,761.481812,-243.236664,866.059998,689.33136,143.687546,836.838989,516.14502,-174.780594,919.972839,547.17865,-65.45137,894.236755,526.845703,32.67849,849.7995,488.537659,159.971542,760.435364,434.391205,-210.600082,915.547668,323.468079,-183.703445,918.530396,91.196556,119.114113,478.054779,270.671814,50.543667,513.561096,227.321335,-101.954239,936.514771,115.897835,-146.034912,1129.698486,55.346672,-133.43132,852.255493,56.30619,123.541603,503.210022,42.360638,62.772205,417.164551,295.776245
321,40.063961,873.520142,1682.047607,-39.020168,963.466736,1683.616455,-139.486725,858.8479,1672.75354,-59.161785,746.515076,1688.941284,155.328247,719.153442,1448.306885,-43.291893,626.627441,1418.357178,246.299561,744.935364,1123.203003,292.835815,821.826538,863.27301,205.020706,947.484924,906.387756,-260.744049,675.632324,1435.558472,-299.726807,677.179138,1111.665039,-353.293762,664.633179,835.697021,-340.830841,821.712097,866.990662,-63.427273,842.589478,1347.45166,117.32222,780.258667,1066.853882,-174.840561,799.304016,1062.243896,163.418137,828.374207,765.2323,-245.912918,871.919006,690.012573,142.349854,861.086975,521.437256,-176.120499,925.284546,546.974365,-66.392563,899.536194,527.843628,31.078474,875.080566,493.801788,158.647659,787.284973,441.075623,-211.065964,916.491455,323.471802,-183.431534,918.593262,91.198921,113.292358,502.234253,278.131165,46.944469,539.267944,232.915161,-101.873528,936.874939,115.871132,-145.945679,1129.672241,54.915878,-133.356903,852.244507,56.285389,125.445976,528.500366,50.740257,54.499569,442.295807,301.419464
322,39.340981,885.574463,1684.240967,-39.343727,975.921387,1685.56543,-140.143906,871.420105,1674.890259,-60.501705,759.146362,1691.380981,153.587982,729.293152,1450.65918,-45.449036,638.429199,1421.100342,244.173141,753.892944,1125.115356,290.536011,828.27417,864.277893,203.87175,955.082092,907.170044,-262.935547,689.649658,1438.226318,-303.390167,693.065674,1114.106201,-358.366791,685.422668,838.129211,-343.123962,841.640259,871.788513,-63.967705,854.158813,1349.90686,115.196976,790.396912,1068.438354,-175.99115,810.562805,1064.73291,162.140244,844.386108,769.945007,-246.670456,876.776184,690.13269,141.502502,884.779358,527.05658,-177.265579,929.994934,547.247925,-66.859085,905.414612,528.578064,28.913109,900.144226,499.803101,157.01976,811.770996,446.212616,-211.265823,916.263,323.319122,-183.112503,918.656555,91.350906,107.282066,527.102173,284.753357,42.232052,566.024902,239.261627,-101.6035,937.290222,115.894043,-145.904678,1129.686646,54.570374,-132.973083,852.38385,56.622108,126.847168,557.546509,57.919067,47.360207,466.918304,304.661682
323,38.67424,897.410889,1686.489868,-39.621452,988.036682,1687.470581,-140.909653,884.362488,1677.304932,-61.665516,771.536377,1694.29541,152.362625,739.363586,1453.227051,-47.55928,650.118408,1423.573364,241.864243,762.399719,1127.605347,288.419312,834.814941,866.01416,203.015015,962.601135,908.011902,-264.930542,703.220337,1441.11377,-306.604218,709.109924,1117.124268,-363.422638,706.065002,841.284424,-345.144318,861.580811,876.869324,-64.613762,865.757813,1352.481689,113.481865,801.188843,1071.482544,-177.53569,822.094604,1067.384888,160.999344,859.967163,775.021301,-247.10228,882.110962,690.532898,139.992508,908.317871,533.8573,-177.786758,934.053162,547.3302,-66.664909,908.572388,527.780823,28.121866,922.885132,505.257965,154.023483,836.628723,453.433594,-211.254608,916.300598,323.377747,-182.854156,918.643555,91.442398,101.675751,552.46283,289.330597,38.021652,592.80072,243.555908,-101.4813,937.63501,116.192719,-145.873703,1129.644531,54.15097,-132.789749,852.418457,56.606148,127.240814,589.249268,63.735229,41.318703,491.693512,306.213501
324,38.169643,909.169373,1688.824219,-39.596809,1000.08783,1689.529663,-141.369827,896.501465,1679.728882,-62.781464,783.587158,1697.035156,150.767899,748.953796,1456.060303,-50.019215,661.505615,1426.907959,239.982361,770.935242,1130.09375,286.653442,840.85376,868.053711,202.021271,969.570801,909.563904,-266.408478,716.641846,1444.200928,-310.104858,725.267212,1120.308105,-368.212769,726.667236,844.594238,-347.216278,881.389343,882.244324,-64.721375,877.309875,1355.359497,111.72316,812.207092,1074.66333,-178.882889,832.880981,1070.050903,159.950287,874.55365,780.639709,-247.335983,887.626892,690.816162,138.46434,931.083496,540.132019,-178.11734,937.562195,547.390808,-66.676208,912.733948,528.196716,26.148048,948.036133,512.803162,150.946274,860.106445,459.416412,-211.481339,916.850769,323.550934,-182.486954,918.668213,91.693787,97.228485,578.511108,291.82251,33.932392,620.344177,246.773239,-101.051849,937.684265,115.772369,-145.775513,1129.726318,53.723335,-132.700272,852.496887,56.760368,125.137413,622.576111,68.151794,36.849064,516.481201,306.144287
325,37.914764,920.660034,1691.255127,-39.497211,1011.894348,1691.652344,-141.88324,909.195679,1682.329468,-63.630714,795.684082,1700.057739,149.445953,758.577698,1459.041016,-52.572548,672.486755,1429.978394,237.982895,779.213013,1132.76709,283.454773,848.140442,871.763184,201.423325,976.980164,910.898987,-268.034119,729.866882,1447.553955,-313.461212,741.335144,1123.440063,-373.248413,747.455872,848.188171,-349.004181,901.131226,888.101868,-65.164848,888.696106,1358.213257,109.873825,823.228943,1077.821289,-180.311081,843.418091,1073.265381,158.321808,888.94928,786.142456,-246.895035,893.481873,691.129028,136.720444,953.055847,546.784241,-178.270401,940.659973,546.986511,-66.958313,916.017029,528.392029,24.189266,971.740479,520.243591,147.753983,883.285583,465.085663,-211.617813,917.874878,323.700958,-182.142303,918.791443,92.044456,93.184258,605.43866,292.711273,30.305548,648.474915,248.598541,-100.753128,938.071594,115.919205,-145.630219,1129.813965,53.181549,-132.521469,852.624023,56.912346,121.396553,657.563538,70.262337,33.63755,541.977661,304.492035
