FORCE PLATES,,,,,,,,,,,,,,,,,,,,,,,,
1000,Hz,,,,,,,,,,,,,,,,,,,,,,,
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4,,,,,,,,,,,,,,
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,
1,399.999235,-0.000489,0,-0.000749,0.000489,0,0.000749,600.000489,0,400.000765,599.999511,0,,,,,,,,,,,,
2,799.999266,-0.000489,0,399.999235,0.000489,0,400.000765,600.000489,0,800.000734,599.999511,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,Force Plate 1,,,,,,,,,,,,Force Plate 2,,,,,,,,,,,
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
60,172.318682,264.937911,0,200,300,0,43.422344,-1.695371,349.333527,-12248.36305,9670.012397,-3243.54541,612.549678,263.435827,0,600,300,0,-42.682227,-2.770343,341.752014,-12495.87964,-4288.877622,4574.391602
61,172.453626,264.807243,0,200,300,0,43.953651,-1.709085,348.374268,-12260.25093,9596.447973,-3204.059082,612.483038,263.624376,0,600,300,0,-42.594478,-3.048935,342.82251,-12470.38254,-4279.466552,4591.441895
62,172.171347,265.068688,0,200,300,0,43.587429,-1.663797,347.769073,-12148.03003,9677.944769,-3217.707275,612.811253,263.431155,0,600,300,0,-42.692463,-3.047432,342.63736,-12529.85254,-4389.613867,4542.499512
63,172.475925,264.77214,0,200,300,0,43.629669,-1.690408,348.029572,-12260.33691,9579.192114,-3210.151367,612.83398,263.396615,0,600,300,0,-42.687763,-2.838926,342.015045,-12518.9082,-4389.414187,4563.614746
64,172.500196,264.967235,0,200,300,0,43.468326,-1.759516,348.032928,-12192.55568,9570.837456,-3197.858398,612.599745,263.457556,0,600,300,0,-42.730086,-2.702764,342.547699,-12517.53009,-4316.0138,4555.897949
65,172.489928,264.534649,0,200,300,0,43.583053,-1.69585,348.549042,-12361.41403,9588.609353,-3214.297119,612.525229,263.325351,0,600,300,0,-42.684135,-2.955817,341.66748,-12530.53489,-4279.463475,4588.720703
66,172.55976,264.78155,0,200,300,0,43.442558,-1.76124,348.120117,-12260.25104,9552.499731,-3231.653076,612.668335,263.50562,0,600,300,0,-42.615867,-2.883407,341.48526,-12462.29281,-4326.04958,4569.588867
67,172.527857,264.747337,0,200,300,0,43.467872,-1.787546,348.726013,-12293.5205,9580.250789,-3198.960938,612.482313,263.2874,0,600,300,0,-42.523917,-2.845699,342.818634,-12585.7634,-4279.169395,4583.106934
68,172.242409,264.674348,0,200,300,0,43.633735,-1.646771,348.025818,-12294.23905,9660.358212,-3196.23291,612.689463,263.016006,0,600,300,0,-42.68473,-2.753058,342.196381,-12655.78895,-4342.288364,4599.583008
69,172.403871,264.716308,0,200,300,0,43.515331,-1.624915,348.115295,-12282.7929,9606.634552,-3208.285889,612.590773,263.50743,0,600,300,0,-42.777828,-2.884635,342.106049,-12484.3289,-4307.379604,4547.147461
70,172.42246,264.808673,0,200,300,0,43.400844,-1.810156,348.378845,-12259.91399,9607.431371,-3184.623779,612.697715,263.577336,0,600,300,0,-42.479828,-2.977576,342.108978,-12460.5204,-4344.002221,4594.943848
71,172.303427,264.7763,0,200,300,0,44.048351,-1.614752,347.763397,-12249.51354,9631.854197,-3200.375244,612.606055,263.608135,0,600,300,0,-42.662677,-2.954644,342.376556,-12459.7215,-4316.017848,4591.802734
72,172.220238,264.676401,0,200,300,0,43.61145,-1.691017,347.418732,-12272.0799,9651.209721,-3186.275635,612.503633,263.540185,0,600,300,0,-42.800792,-2.818254,342.992798,-12505.45386,-4288.655919,4538.938477
73,172.293669,264.710897,0,200,300,0,43.448551,-1.696362,348.375427,-12293.85626,9652.204891,-3190.822021,612.810949,263.55604,0,600,300,0,-42.686187,-2.814128,341.926941,-12461.17185,-4380.408469,4571.816406
74,172.482731,265.108308,0,200,300,0,43.514065,-1.483877,348.464294,-12158.50876,9588.785615,-3212.495605,612.628217,263.410872,0,600,300,0,-42.479034,-2.932584,341.841125,-12507.66877,-4316.843902,4575.268555
75,172.279341,264.78647,0,200,300,0,43.65802,-1.576907,347.851379,-12249.07504,9642.669625,-3164.54834,612.738182,263.568071,0,600,300,0,-42.82529,-2.927856,341.750336,-12450.62394,-4353.278124,4547.462402
